DATAID,NAME,path
186516697,00273|413976|6,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
186520365,00273|414009|3258,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
186521845,00273|414249|3257,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
186522391,00273|414307|134,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
186526486,00273|414307|132,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
186528490,00273|414759|3268,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
186543696,00273|413929|3276,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
186545296,00273|414009|3277,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
186563665,00273|414283|1,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
186769749,00273|414261|3321,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
186777759,00273|414261|3328,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
186790517,00273|413976|7,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
186791217,00273|414307|143,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
186795017,00273|413976|8,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
186831601,00273|414009|3370,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
186843922,00273|414009|3375,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
186845964,00273|413976|9,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
186858690,00273|414009|3381,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
186887841,00273|414009|3404,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
186914679,00273|414881|10,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
186927717,00273|414009|3422,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
186929100,00273|414009|3423,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
186930001,00273|414009|3421,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
186930257,00273|414009|3425,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
187188336,00273|414881|11,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
187188432,00273|414261|3442,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
187190970,00273|414261|3453,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
187191054,00273|414881|12,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
187221730,00273|415454|3,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
187222961,00273|414881|13,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
187233883,00273|414261|3466,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
187251537,00273|414261|3469,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
187313074,00273|415749|6,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
187333622,00273|414307|166,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
187359095,00273|413976|14,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
187362696,00273|415457|8,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
187365125,00273|415457|12,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
187407253,00273|414009|3516,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
187421977,00273|413976|15,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
187430395,00273|414263|304,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
187451763,00273|415070|3579,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
187459935,00273|414307|178,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
187462188,00273|415746|17,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
187491669,00273|414283|5,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
187492961,00273|414261|3595,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
187627619,00273|414283|6,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
187632780,00273|414009|3616,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
187637835,00273|414261|3623,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
187638500,00273|415730|3622,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
187658065,00273|415059|563,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
187666263,00273|414009|3629,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
187671287,00273|415491|29,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
187678866,00273|415059|570,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
187707979,00273|415457|31,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
187710648,00273|415059|574,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
187713955,00273|414881|21,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
187715093,00273|414009|3669,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
187716996,00273|414009|3668,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
187737747,00273|415453|32,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
187830637,00273|415738|34,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
187838223,00273|415749|36,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
187865607,00273|414532|3712,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
187879878,00273|414881|23,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
187884298,00273|415670|9,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
187906174,00273|414881|26,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
187917284,00273|414572|195,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
187917946,00273|413976|29,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
187925108,00273|414249|3746,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
187979321,00273|415059|613,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
187979444,00273|414690|617,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
187983373,00273|414690|618,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
187986055,00273|414690|615,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
187988514,00273|415730|3806,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
188003493,00273|415457|58,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
188008374,00273|413929|3816,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
188076582,00273|415746|60,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
188119484,00273|415059|634,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
188136883,00273|414261|3848,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
188141965,00273|414881|34,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
188147598,00273|414755|3861,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
188159969,00273|414307|219,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
188160051,00273|413976|35,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
188161853,00273|414881|36,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
188162031,00273|414307|218,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
188169388,00273|413809|3875,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
188181480,00273|415454|63,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
188182923,00273|415059|639,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
188185157,00273|414881|37,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
188185372,00273|414009|3886,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
188195049,00273|414690|641,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
188197147,00273|415453|64,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
188200600,00273|414690|642,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
188207429,00273|414881|38,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
188207622,00273|414009|3909,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
188209979,00273|414532|3947,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
188214283,00273|414009|3948,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
188216368,00273|415453|70,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
188223512,00273|415454|72,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
188225904,00273|414690|651,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
188226427,00273|415059|653,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
188250230,00273|414249|3977,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
188251390,00273|414009|3975,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:RFI:RFIInProgress
