Name,Contract No,Contract Reference,Revision,Content Type,Document ID,Livelink ID,Original Owner,Original Path,Item Type,Path
TR-44-SPC-00-036-01_1 Welding.pdf,401557,,00273-OC-401557-000,Contracts,FUXEN4K22T6K-22-46389,172991963,,"\SCM-CCA-Contracts-Missing\00273-OC-401557\00273-OC-401557-000\Appendix 1 Scope Documents\Spec, Waivers & Docs\specifications\TR-44-SPC-00-036-01_1 Welding.pdf",Item,corporate/SCMCCA/Contracts/00273-OC-401557/00273-OC-401557-000
TR-45-SPC-00-021-01_2 Structural Design Criteria.pdf,401557,,00273-OC-401557-000,Contracts,FUXEN4K22T6K-22-46390,172991964,,"\SCM-CCA-Contracts-Missing\00273-OC-401557\00273-OC-401557-000\Appendix 1 Scope Documents\Spec, Waivers & Docs\specifications\TR-45-SPC-00-021-01_2 Structural Design Criteria.pdf",Item,corporate/SCMCCA/Contracts/00273-OC-401557/00273-OC-401557-000
TR-45-SPC-00-023-01_2 Erection of Steel Structures.pdf,401557,,00273-OC-401557-000,Contracts,FUXEN4K22T6K-22-46391,172991965,,"\SCM-CCA-Contracts-Missing\00273-OC-401557\00273-OC-401557-000\Appendix 1 Scope Documents\Spec, Waivers & Docs\specifications\TR-45-SPC-00-023-01_2 Erection of Steel Structures.pdf",Item,corporate/SCMCCA/Contracts/00273-OC-401557/00273-OC-401557-000
TR-50-SPC-00-004-01_2 Jobsite Storage _ Protection of Equipment.pdf,401557,,00273-OC-401557-000,Contracts,FUXEN4K22T6K-22-46392,172991966,,"\SCM-CCA-Contracts-Missing\00273-OC-401557\00273-OC-401557-000\Appendix 1 Scope Documents\Spec, Waivers & Docs\specifications\TR-50-SPC-00-004-01_2 Jobsite Storage & Protection of Equipment.pdf",Item,corporate/SCMCCA/Contracts/00273-OC-401557/00273-OC-401557-000
TR-43-SPC-00-024-01_2 Building HVAC.pdf,401557,,00273-OC-401557-000,Contracts,FUXEN4K22T6K-22-46393,172992147,,"\SCM-CCA-Contracts-Missing\00273-OC-401557\00273-OC-401557-000\Appendix 1 Scope Documents\Spec, Waivers & Docs\specifications\TR-43-SPC-00-024-01_2 Building HVAC.pdf",Item,corporate/SCMCCA/Contracts/00273-OC-401557/00273-OC-401557-000
TR-45-SPC-00-022-01_3 Fab Steel Structures.pdf,401557,,00273-OC-401557-000,Contracts,FUXEN4K22T6K-22-46394,172992148,,"\SCM-CCA-Contracts-Missing\00273-OC-401557\00273-OC-401557-000\Appendix 1 Scope Documents\Spec, Waivers & Docs\specifications\TR-45-SPC-00-022-01_3 Fab Steel Structures.pdf",Item,corporate/SCMCCA/Contracts/00273-OC-401557/00273-OC-401557-000
TR-45-SPC-00-024-01_2 Steel Buildings.pdf,401557,,00273-OC-401557-000,Contracts,FUXEN4K22T6K-22-46395,172992149,,"\SCM-CCA-Contracts-Missing\00273-OC-401557\00273-OC-401557-000\Appendix 1 Scope Documents\Spec, Waivers & Docs\specifications\TR-45-SPC-00-024-01_2 Steel Buildings.pdf",Item,corporate/SCMCCA/Contracts/00273-OC-401557/00273-OC-401557-000
TR-43-SPC-00-023-01_1 Air Make up unit.pdf,401557,,00273-OC-401557-000,Contracts,FUXEN4K22T6K-22-46396,172992361,,"\SCM-CCA-Contracts-Missing\00273-OC-401557\00273-OC-401557-000\Appendix 1 Scope Documents\Spec, Waivers & Docs\specifications\TR-43-SPC-00-023-01_1 Air Make up unit.pdf",Item,corporate/SCMCCA/Contracts/00273-OC-401557/00273-OC-401557-000
TR-43-SPC-00-019-01_4 Painting and Galvanizing.pdf,401557,,00273-OC-401557-000,Contracts,FUXEN4K22T6K-22-46397,172995032,,"\SCM-CCA-Contracts-Missing\00273-OC-401557\00273-OC-401557-000\Appendix 1 Scope Documents\Spec, Waivers & Docs\specifications\TR-43-SPC-00-019-01_4 Painting and Galvanizing.pdf",Item,corporate/SCMCCA/Contracts/00273-OC-401557/00273-OC-401557-000
TR-45-SPC-00-003-01_3 Str Steel.pdf,401557,,00273-OC-401557-000,Contracts,FUXEN4K22T6K-22-46398,172995033,,"\SCM-CCA-Contracts-Missing\00273-OC-401557\00273-OC-401557-000\Appendix 1 Scope Documents\Spec, Waivers & Docs\specifications\TR-45-SPC-00-003-01_3 Str Steel.pdf",Item,corporate/SCMCCA/Contracts/00273-OC-401557/00273-OC-401557-000
TR-50-LST-00-005-01-12_Approved Manufacturers List.pdf,401557,,00273-OC-401557-000,Contracts,FUXEN4K22T6K-22-46399,172995034,,"\SCM-CCA-Contracts-Missing\00273-OC-401557\00273-OC-401557-000\Appendix 1 Scope Documents\Spec, Waivers & Docs\specifications\TR-50-LST-00-005-01-12_Approved Manufacturers List.pdf",Item,corporate/SCMCCA/Contracts/00273-OC-401557/00273-OC-401557-000
TR-45-SPC-00-001-01_3 Buildings.pdf,401557,,00273-OC-401557-000,Contracts,FUXEN4K22T6K-22-46400,172995427,,"\SCM-CCA-Contracts-Missing\00273-OC-401557\00273-OC-401557-000\Appendix 1 Scope Documents\Spec, Waivers & Docs\specifications\TR-45-SPC-00-001-01_3 Buildings.pdf",Item,corporate/SCMCCA/Contracts/00273-OC-401557/00273-OC-401557-000
FC3.G02.205.1.07 (BU-0206).pdf,401557,,00273-OC-401557-000,Contracts,FUXEN4K22T6K-22-46401,172995424,,\SCM-CCA-Contracts-Missing\00273-OC-401557\00273-OC-401557-000\Appendix 1 Scope Documents\FC3.G02.205.1.07 (BU-0206).pdf,Item,corporate/SCMCCA/Contracts/00273-OC-401557/00273-OC-401557-000
Appendix 4 Progress Report Contract 401557.xls,401557,,00273-OC-401557-000,Contracts,FUXEN4K22T6K-22-46402,172992150,,\SCM-CCA-Contracts-Missing\00273-OC-401557\00273-OC-401557-000\Contract Docs\Appendix 4 Progress Report Contract 401557.xls,Item,corporate/SCMCCA/Contracts/00273-OC-401557/00273-OC-401557-000
Appendix 2 Final Turnover Procedure.pdf,401557,,00273-OC-401557-000,Contracts,FUXEN4K22T6K-22-46403,172992151,,\SCM-CCA-Contracts-Missing\00273-OC-401557\00273-OC-401557-000\Contract Docs\Appendix 2 Final Turnover Procedure.pdf,Item,corporate/SCMCCA/Contracts/00273-OC-401557/00273-OC-401557-000
Appendix 3 CMT Contractor General Requirements.pdf,401557,,00273-OC-401557-000,Contracts,FUXEN4K22T6K-22-46404,172995428,,\SCM-CCA-Contracts-Missing\00273-OC-401557\00273-OC-401557-000\Contract Docs\Appendix 3 CMT Contractor General Requirements.pdf,Item,corporate/SCMCCA/Contracts/00273-OC-401557/00273-OC-401557-000
JDE Draft.pdf,401557,,00273-OC-401557-000,Contracts,FUXEN4K22T6K-22-46405,173013996,,\SCM-CCA-Contracts-Missing\00273-OC-401557\00273-OC-401557-000\Contract Docs\JDE Draft.pdf,Item,corporate/SCMCCA/Contracts/00273-OC-401557/00273-OC-401557-000
Construction Contract 401557.pdf,401557,,00273-OC-401557-000,Contracts,FUXEN4K22T6K-22-46406,173015193,,\SCM-CCA-Contracts-Missing\00273-OC-401557\00273-OC-401557-000\Contract Docs\Construction Contract 401557.pdf,Item,corporate/SCMCCA/Contracts/00273-OC-401557/00273-OC-401557-000
401557 Executed.pdf,401557,,00273-OC-401557-000,Contracts,FUXEN4K22T6K-22-46407,175366178,,\SCM-CCA-Contracts-Missing\00273-OC-401557\00273-OC-401557-000\Contract Docs\401557 Executed.pdf,Item,corporate/SCMCCA/Contracts/00273-OC-401557/00273-OC-401557-000
PR _11 - 07-31-2015.pdf,401557,,00273-OC-401557-000,Contracts,FUXEN4K22T6K-22-46408,195168299,,\SCM-CCA-Contracts-Missing\00273-OC-401557\00273-OC-401557-000\Invoicing\BU-0308 G03.301.1.07\PR #11 - 07-31-2015.pdf,Item,corporate/SCMCCA/Contracts/00273-OC-401557/00273-OC-401557-000
PR _14 - 10-31-2015.pdf,401557,,00273-OC-401557-000,Contracts,FUXEN4K22T6K-22-46409,195170889,,\SCM-CCA-Contracts-Missing\00273-OC-401557\00273-OC-401557-000\Invoicing\BU-0308 G03.301.1.07\PR #14 - 10-31-2015.pdf,Item,corporate/SCMCCA/Contracts/00273-OC-401557/00273-OC-401557-000
PR _1 - 07-01-2014.pdf,401557,,00273-OC-401557-000,Contracts,FUXEN4K22T6K-22-46410,195171486,,\SCM-CCA-Contracts-Missing\00273-OC-401557\00273-OC-401557-000\Invoicing\BU-0308 G03.301.1.07\PR #1 - 07-01-2014.pdf,Item,corporate/SCMCCA/Contracts/00273-OC-401557/00273-OC-401557-000
PR _15 - 11-30-2015.pdf,401557,,00273-OC-401557-000,Contracts,FUXEN4K22T6K-22-46411,195171487,,\SCM-CCA-Contracts-Missing\00273-OC-401557\00273-OC-401557-000\Invoicing\BU-0308 G03.301.1.07\PR #15 - 11-30-2015.pdf,Item,corporate/SCMCCA/Contracts/00273-OC-401557/00273-OC-401557-000
PR _13 - 09-30-2015.pdf,401557,,00273-OC-401557-000,Contracts,FUXEN4K22T6K-22-46412,195172787,,\SCM-CCA-Contracts-Missing\00273-OC-401557\00273-OC-401557-000\Invoicing\BU-0308 G03.301.1.07\PR #13 - 09-30-2015.pdf,Item,corporate/SCMCCA/Contracts/00273-OC-401557/00273-OC-401557-000
PR _11 - 07-31-2015_1.pdf,401557,,00273-OC-401557-000,Contracts,FUXEN4K22T6K-22-46413,195165598,,\SCM-CCA-Contracts-Missing\00273-OC-401557\00273-OC-401557-000\Invoicing\BU-0202-G02.204.1.07\PR #11 - 07-31-2015.pdf,Item,corporate/SCMCCA/Contracts/00273-OC-401557/00273-OC-401557-000
PR _1 - 07-01-2014_2.pdf,401557,,00273-OC-401557-000,Contracts,FUXEN4K22T6K-22-46414,195168803,,\SCM-CCA-Contracts-Missing\00273-OC-401557\00273-OC-401557-000\Invoicing\BU-0202-G02.204.1.07\PR #1 - 07-01-2014.pdf,Item,corporate/SCMCCA/Contracts/00273-OC-401557/00273-OC-401557-000
PR _ 10 - 06-30-2015.pdf,401557,,00273-OC-401557-000,Contracts,FUXEN4K22T6K-22-46415,195168804,,\SCM-CCA-Contracts-Missing\00273-OC-401557\00273-OC-401557-000\Invoicing\BU-0202-G02.204.1.07\PR # 10 - 06-30-2015.pdf,Item,corporate/SCMCCA/Contracts/00273-OC-401557/00273-OC-401557-000
PR _ 12 - 08-31-2015.pdf,401557,,00273-OC-401557-000,Contracts,FUXEN4K22T6K-22-46416,195169590,,\SCM-CCA-Contracts-Missing\00273-OC-401557\00273-OC-401557-000\Invoicing\BU-0202-G02.204.1.07\PR # 12 - 08-31-2015.pdf,Item,corporate/SCMCCA/Contracts/00273-OC-401557/00273-OC-401557-000
PR _2 - 08-01-2014.pdf,401557,,00273-OC-401557-000,Contracts,FUXEN4K22T6K-22-46417,195172281,,\SCM-CCA-Contracts-Missing\00273-OC-401557\00273-OC-401557-000\Invoicing\BU-0202-G02.204.1.07\PR #2 - 08-01-2014.pdf,Item,corporate/SCMCCA/Contracts/00273-OC-401557/00273-OC-401557-000
PR _13 - 09-30-2015_3.pdf,401557,,00273-OC-401557-000,Contracts,FUXEN4K22T6K-22-46418,195172282,,\SCM-CCA-Contracts-Missing\00273-OC-401557\00273-OC-401557-000\Invoicing\BU-0202-G02.204.1.07\PR #13 - 09-30-2015.pdf,Item,corporate/SCMCCA/Contracts/00273-OC-401557/00273-OC-401557-000
PR _9 - 05-31-2015.pdf,401557,,00273-OC-401557-000,Contracts,FUXEN4K22T6K-22-46419,195172979,,\SCM-CCA-Contracts-Missing\00273-OC-401557\00273-OC-401557-000\Invoicing\BU-0202-G02.204.1.07\PR #9 - 05-31-2015.pdf,Item,corporate/SCMCCA/Contracts/00273-OC-401557/00273-OC-401557-000
PR _2 - 08-01-2014_4.pdf,401557,,00273-OC-401557-000,Contracts,FUXEN4K22T6K-22-46420,195166997,,\SCM-CCA-Contracts-Missing\00273-OC-401557\00273-OC-401557-000\Invoicing\BU-0206 G02.205.1.07\PR #2 - 08-01-2014.pdf,Item,corporate/SCMCCA/Contracts/00273-OC-401557/00273-OC-401557-000
PR _1 - 07-01-2014_5.pdf,401557,,00273-OC-401557-000,Contracts,FUXEN4K22T6K-22-46421,195167598,,\SCM-CCA-Contracts-Missing\00273-OC-401557\00273-OC-401557-000\Invoicing\BU-0206 G02.205.1.07\PR #1 - 07-01-2014.pdf,Item,corporate/SCMCCA/Contracts/00273-OC-401557/00273-OC-401557-000
401557 - PR _6 Audited.pdf,401557,,00273-OC-401557-000,Contracts,FUXEN4K22T6K-22-46422,195167881,,\SCM-CCA-Contracts-Missing\00273-OC-401557\00273-OC-401557-000\Invoicing\BU-0206 G02.205.1.07\401557 - PR #6 Audited.pdf,Item,corporate/SCMCCA/Contracts/00273-OC-401557/00273-OC-401557-000
401557-PR_5-01-31-2015 Approved.pdf,401557,,00273-OC-401557-000,Contracts,FUXEN4K22T6K-22-46423,195168593,,\SCM-CCA-Contracts-Missing\00273-OC-401557\00273-OC-401557-000\Invoicing\BU-0206 G02.205.1.07\401557-PR#5-01-31-2015 Approved.pdf,Item,corporate/SCMCCA/Contracts/00273-OC-401557/00273-OC-401557-000
PR _ 8 - 04-30-2015.pdf,401557,,00273-OC-401557-000,Contracts,FUXEN4K22T6K-22-46424,195169376,,\SCM-CCA-Contracts-Missing\00273-OC-401557\00273-OC-401557-000\Invoicing\BU-0206 G02.205.1.07\PR # 8 - 04-30-2015.pdf,Item,corporate/SCMCCA/Contracts/00273-OC-401557/00273-OC-401557-000
Brytex - Progress Report _ 7.pdf,401557,,00273-OC-401557-000,Contracts,FUXEN4K22T6K-22-46425,195169591,,\SCM-CCA-Contracts-Missing\00273-OC-401557\00273-OC-401557-000\Invoicing\BU-0206 G02.205.1.07\Brytex - Progress Report # 7.pdf,Item,corporate/SCMCCA/Contracts/00273-OC-401557/00273-OC-401557-000
PR _3 - 09-19-2014.pdf,401557,,00273-OC-401557-000,Contracts,FUXEN4K22T6K-22-46426,195170286,,\SCM-CCA-Contracts-Missing\00273-OC-401557\00273-OC-401557-000\Invoicing\BU-0206 G02.205.1.07\PR #3 - 09-19-2014.pdf,Item,corporate/SCMCCA/Contracts/00273-OC-401557/00273-OC-401557-000
PR _13 - 09-30-2015_6.pdf,401557,,00273-OC-401557-000,Contracts,FUXEN4K22T6K-22-46427,195171189,,\SCM-CCA-Contracts-Missing\00273-OC-401557\00273-OC-401557-000\Invoicing\BU-0206 G02.205.1.07\PR #13 - 09-30-2015.pdf,Item,corporate/SCMCCA/Contracts/00273-OC-401557/00273-OC-401557-000
PR _4 -10-01-2014.pdf,401557,,00273-OC-401557-000,Contracts,FUXEN4K22T6K-22-46428,195171697,,\SCM-CCA-Contracts-Missing\00273-OC-401557\00273-OC-401557-000\Invoicing\BU-0206 G02.205.1.07\PR #4 -10-01-2014.pdf,Item,corporate/SCMCCA/Contracts/00273-OC-401557/00273-OC-401557-000
Requisition FCF-1692.pdf,401557,,00273-OC-401557-001,Contracts,FUXEN4K22T6K-22-46430,184607373,,\SCM-CCA-Contracts-Missing\00273-OC-401557\00273-OC-401557-001\Requisition FCF-1692.pdf,Item,corporate/SCMCCA/Contracts/00273-OC-401557/00273-OC-401557-001
Capital Projects  Brytex Building Systems Inc's RFI(s)  2027-15  401557_002 for Signature.msg,401557,,00273-OC-401557-002,Contracts,FUXEN4K22T6K-22-46432,188494803,,\SCM-CCA-Contracts-Missing\00273-OC-401557\00273-OC-401557-002\Capital Projects  Brytex Building Systems Inc's RFI(s)  2027-15  401557_002 for Signature.msg,Item,corporate/SCMCCA/Contracts/00273-OC-401557/00273-OC-401557-002
401557_002.pdf,401557,,00273-OC-401557-002,Contracts,FUXEN4K22T6K-22-46433,188910342,,\SCM-CCA-Contracts-Missing\00273-OC-401557\00273-OC-401557-002\401557_002.pdf,Item,corporate/SCMCCA/Contracts/00273-OC-401557/00273-OC-401557-002
RE  Capital Projects  Brytex Building Systems Inc's RFI(s)  2027-15  401557_002 for Signature.msg,401557,,00273-OC-401557-002,Contracts,FUXEN4K22T6K-22-46434,188911158,,\SCM-CCA-Contracts-Missing\00273-OC-401557\00273-OC-401557-002\RE  Capital Projects  Brytex Building Systems Inc's RFI(s)  2027-15  401557_002 for Signature.msg,Item,corporate/SCMCCA/Contracts/00273-OC-401557/00273-OC-401557-002
401557_003.pdf,401557,,00273-OC-401557-003,Contracts,FUXEN4K22T6K-22-46436,189204002,,\SCM-CCA-Contracts-Missing\00273-OC-401557\00273-OC-401557-003\401557_003.pdf,Item,corporate/SCMCCA/Contracts/00273-OC-401557/00273-OC-401557-003
Capital Projects  Brytex Building Systems' RFI(s)  2027-17R1  401557_003 for Signature.msg,401557,,00273-OC-401557-003,Contracts,FUXEN4K22T6K-22-46437,189204414,,\SCM-CCA-Contracts-Missing\00273-OC-401557\00273-OC-401557-003\Capital Projects  Brytex Building Systems' RFI(s)  2027-17R1  401557_003 for Signature.msg,Item,corporate/SCMCCA/Contracts/00273-OC-401557/00273-OC-401557-003
401557_004.pdf,401557,,00273-OC-401557-004,Contracts,FUXEN4K22T6K-22-46439,189264932,,\SCM-CCA-Contracts-Missing\00273-OC-401557\00273-OC-401557-004\401557_004.pdf,Item,corporate/SCMCCA/Contracts/00273-OC-401557/00273-OC-401557-004
RE  Capital Projects  Brytex Building Systems Inc - 401557_004 for Signature.msg,401557,,00273-OC-401557-004,Contracts,FUXEN4K22T6K-22-46440,189267281,,\SCM-CCA-Contracts-Missing\00273-OC-401557\00273-OC-401557-004\RE  Capital Projects  Brytex Building Systems Inc - 401557_004 for Signature.msg,Item,corporate/SCMCCA/Contracts/00273-OC-401557/00273-OC-401557-004
RFI 2027-18.pdf,401557,,00273-OC-401557-004,Contracts,FUXEN4K22T6K-22-46441,189267872,,\SCM-CCA-Contracts-Missing\00273-OC-401557\00273-OC-401557-004\RFI 2027-18.pdf,Item,corporate/SCMCCA/Contracts/00273-OC-401557/00273-OC-401557-004
401557_7 2027-18.xlsx,401557,,00273-OC-401557-004,Contracts,FUXEN4K22T6K-22-46442,189268278,,\SCM-CCA-Contracts-Missing\00273-OC-401557\00273-OC-401557-004\401557_7 2027-18.xlsx,Item,corporate/SCMCCA/Contracts/00273-OC-401557/00273-OC-401557-004
RFI_Response_401557_7_External_APPROVED_07_Apr_2015_17-09.pdf,401557,,00273-OC-401557-004,Contracts,FUXEN4K22T6K-22-46443,189268772,,\SCM-CCA-Contracts-Missing\00273-OC-401557\00273-OC-401557-004\RFI_Response_401557_7_External_APPROVED_07_Apr_2015_17-09.pdf,Item,corporate/SCMCCA/Contracts/00273-OC-401557/00273-OC-401557-004
401557_005.pdf,401557,,00273-OC-401557-005,Contracts,FUXEN4K22T6K-22-46445,189664037,,\SCM-CCA-Contracts-Missing\00273-OC-401557\00273-OC-401557-005\401557_005.pdf,Item,corporate/SCMCCA/Contracts/00273-OC-401557/00273-OC-401557-005
Capital Projects  Brytex RFI 2027-19  Change Order 401557_005 for Signature.msg,401557,,00273-OC-401557-005,Contracts,FUXEN4K22T6K-22-46446,189854951,,\SCM-CCA-Contracts-Missing\00273-OC-401557\00273-OC-401557-005\Capital Projects  Brytex RFI 2027-19  Change Order 401557_005 for Signature.msg,Item,corporate/SCMCCA/Contracts/00273-OC-401557/00273-OC-401557-005
RFI_Response_401557_9_External_APPROVED_04_Jul_2015_11-07.pdf,401557,,00273-OC-401557-006,Contracts,FUXEN4K22T6K-22-46448,191514576,,\SCM-CCA-Contracts-Missing\00273-OC-401557\00273-OC-401557-006\RFI_Response_401557_9_External_APPROVED_04_Jul_2015_11-07.pdf,Item,corporate/SCMCCA/Contracts/00273-OC-401557/00273-OC-401557-006
401557_9 2027-20.xlsx,401557,,00273-OC-401557-006,Contracts,FUXEN4K22T6K-22-46449,191514679,,\SCM-CCA-Contracts-Missing\00273-OC-401557\00273-OC-401557-006\401557_9 2027-20.xlsx,Item,corporate/SCMCCA/Contracts/00273-OC-401557/00273-OC-401557-006
RE  Capital Projects  Brytex Building Systems Inc - Change Order 401557_006 for Signature.msg,401557,,00273-OC-401557-006,Contracts,FUXEN4K22T6K-22-46450,191610088,,\SCM-CCA-Contracts-Missing\00273-OC-401557\00273-OC-401557-006\RE  Capital Projects  Brytex Building Systems Inc - Change Order 401557_006 for Signature.msg,Item,corporate/SCMCCA/Contracts/00273-OC-401557/00273-OC-401557-006
401557_006.pdf,401557,,00273-OC-401557-006,Contracts,FUXEN4K22T6K-22-46451,191610184,,\SCM-CCA-Contracts-Missing\00273-OC-401557\00273-OC-401557-006\401557_006.pdf,Item,corporate/SCMCCA/Contracts/00273-OC-401557/00273-OC-401557-006
401557_007.pdf,401557,,00273-OC-401557-007,Contracts,FUXEN4K22T6K-22-46453,193111929,,\SCM-CCA-Contracts-Missing\00273-OC-401557\00273-OC-401557-007\401557_007.pdf,Item,corporate/SCMCCA/Contracts/00273-OC-401557/00273-OC-401557-007
Capital Projects - Brytex's RFI(s) 2027-22R1  23R1  24R1  CO 401557_007 for Signature.msg,401557,,00273-OC-401557-007,Contracts,FUXEN4K22T6K-22-46454,193262849,,\SCM-CCA-Contracts-Missing\00273-OC-401557\00273-OC-401557-007\Capital Projects - Brytex's RFI(s) 2027-22R1  23R1  24R1  CO 401557_007 for Signature.msg,Item,corporate/SCMCCA/Contracts/00273-OC-401557/00273-OC-401557-007
Capital Projects  Brytex - Executed Change Order  401557_007.msg,401557,,00273-OC-401557-007,Contracts,FUXEN4K22T6K-22-46455,193281729,,\SCM-CCA-Contracts-Missing\00273-OC-401557\00273-OC-401557-007\Capital Projects  Brytex - Executed Change Order  401557_007.msg,Item,corporate/SCMCCA/Contracts/00273-OC-401557/00273-OC-401557-007
RE  Capital Projects - Brytex's RFI(s) 2027-22R1  23R1  24R1  CO 401557_007 for Signature.msg,401557,,00273-OC-401557-007,Contracts,FUXEN4K22T6K-22-46456,193284789,,\SCM-CCA-Contracts-Missing\00273-OC-401557\00273-OC-401557-007\RE  Capital Projects - Brytex's RFI(s) 2027-22R1  23R1  24R1  CO 401557_007 for Signature.msg,Item,corporate/SCMCCA/Contracts/00273-OC-401557/00273-OC-401557-007
00211-OM-401784,401784,,,Contracts Document Set,FUXEN4K22T6K-22-46457,173067460,,\SCM-CCA-Contracts-Missing\00211-OM-401784,Folder,corporate/SCMCCA/Contracts
Executed 401784 Savanna 412-2012-318.pdf,401784,,00211-OM-401784-000,Contracts,FUXEN4K22T6K-22-46459,173065485,,\SCM-CCA-Contracts-Missing\00211-OM-401784\00211-OM-401784-000\Executed 401784 Savanna 412-2012-318.pdf,Item,corporate/SCMCCA/Contracts/00211-OM-401784/00211-OM-401784-000
Attachment 1 RIG CONTRACT LIST.xls,401784,,00211-OM-401784-000,Contracts,FUXEN4K22T6K-22-46460,173065679,,\SCM-CCA-Contracts-Missing\00211-OM-401784\00211-OM-401784-000\Attachment 1 RIG CONTRACT LIST.xls,Item,corporate/SCMCCA/Contracts/00211-OM-401784/00211-OM-401784-000
Approval Cover Sheet Rig 412.doc,401784,,00211-OM-401784-000,Contracts,FUXEN4K22T6K-22-46461,173065865,,\SCM-CCA-Contracts-Missing\00211-OM-401784\00211-OM-401784-000\Approval Cover Sheet Rig 412.doc,Item,corporate/SCMCCA/Contracts/00211-OM-401784/00211-OM-401784-000
Attachment 2 Utilization History.xls,401784,,00211-OM-401784-000,Contracts,FUXEN4K22T6K-22-46462,173067044,,\SCM-CCA-Contracts-Missing\00211-OM-401784\00211-OM-401784-000\Attachment 2 Utilization History.xls,Item,corporate/SCMCCA/Contracts/00211-OM-401784/00211-OM-401784-000
"Amendment Letter Sept 4, 2013.pdf",401784,,00211-OM-401784-000,Contracts,FUXEN4K22T6K-22-46463,176333211,,"\SCM-CCA-Contracts-Missing\00211-OM-401784\00211-OM-401784-000\Amendment Letter Sept 4, 2013.pdf",Item,corporate/SCMCCA/Contracts/00211-OM-401784/00211-OM-401784-000
1. Approval Cover Sheet Rig 412.pdf,401784,,00211-OM-401784-001,Contracts,FUXEN4K22T6K-22-46465,176815233,,\SCM-CCA-Contracts-Missing\00211-OM-401784\00211-OM-401784-001\#1. Approval Cover Sheet Rig 412.pdf,Item,corporate/SCMCCA/Contracts/00211-OM-401784/00211-OM-401784-001
2. MSO 401784-001 - DRAFT.pdf,401784,,00211-OM-401784-001,Contracts,FUXEN4K22T6K-22-46466,176815410,,\SCM-CCA-Contracts-Missing\00211-OM-401784\00211-OM-401784-001\#2. MSO 401784-001 - DRAFT.pdf,Item,corporate/SCMCCA/Contracts/00211-OM-401784/00211-OM-401784-001
CO 401784-01 EXECUTED.pdf,401784,,00211-OM-401784-001,Contracts,FUXEN4K22T6K-22-46467,180276816,,\SCM-CCA-Contracts-Missing\00211-OM-401784\00211-OM-401784-001\CO 401784-01 EXECUTED.pdf,Item,corporate/SCMCCA/Contracts/00211-OM-401784/00211-OM-401784-001
Approval Cover Sheet Rig 412.pdf,401784,,00211-OM-401784-002,Contracts,FUXEN4K22T6K-22-46469,186282564,,\SCM-CCA-Contracts-Missing\00211-OM-401784\00211-OM-401784-002\Approval Cover Sheet Rig 412.pdf,Item,corporate/SCMCCA/Contracts/00211-OM-401784/00211-OM-401784-002
