DATAID,NAME,path,Subtype,VALSTR
187452852,412803 signed.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00265-OM-412803:00265-OM-412803-001,Document,
191085120,00265-OM-412803-002,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00265-OM-412803,Folder,
191224782,Earthworks_IC MSO Renewals 2015.xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00265-OM-412803:00265-OM-412803-002,Document,
191224897,Earthworks_IC MSO Renewals 2015 Requisistion Form.xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00265-OM-412803:00265-OM-412803-002,Document,
191225974,412803CO002_draft.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00265-OM-412803:00265-OM-412803-002,Document,
192483746,412803_Executed.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00265-OM-412803:00265-OM-412803-002,Document,
183877273,00273-OM-412802,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts,Folder,412802
183875475,00273-OM-412802-000,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-412802,Folder,
183865212,412802 -FCCL Ironrock Consulting Corp..pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-412802:00273-OM-412802-000,Document,
184217514,EXECUTED.412802 -FCCL Ironrock Consulting Corp..pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-412802:00273-OM-412802-000,Document,
186743706,00273-OM-412802-001,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-412802,Folder,
186980512,RD5743500A_EN_1503412_72342_259.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-412802:00273-OM-412802-001,Document,
187005746,412802_approved.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-412802:00273-OM-412802-001,Document,
187450539,412802 signed.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-412802:00273-OM-412802-001,Document,
191084468,00273-OM-412802-002,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-412802,Folder,
191223769,412802CO002_draft.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-412802:00273-OM-412802-002,Document,
191224780,Earthworks_IC MSO Renewals 2015.xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-412802:00273-OM-412802-002,Document,
191225881,Earthworks_IC MSO Renewals 2015 Requisistion Form.xlsx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-412802:00273-OM-412802-002,Document,
192485541,412802_Executed.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-412802:00273-OM-412802-002,Document,
184144008,00273-OS-413002,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts,Folder,413002
184145643,00273-OS-413002-000,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-413002,Folder,
184143783,13331.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-413002:00273-OS-413002-000,Document,
184144016,413002.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-413002:00273-OS-413002-000,Document,
184145550,CJF - 13331.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-413002:00273-OS-413002-000,Document,
185889083,00273-OS-413002-001,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-413002,Folder,
186152190,413002.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-413002:00273-OS-413002-001,Document,
186161131,413002_1 1O 156,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-413002:00273-OS-413002-001,URL,
186146649,00273-OS-413002-003,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-413002,Folder,
186154392,413002.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-413002:00273-OS-413002-003,Document,
186161432,413002_1 1O 156,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-413002:00273-OS-413002-003,URL,
186148988,00273-OS-413002-002,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-413002,Folder,
186147181,413002.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-413002:00273-OS-413002-002,Document,
186160432,413002_1 1O 156,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-413002:00273-OS-413002-002,URL,
193601388,00273-OS-413002-004,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-413002,Folder,
193598013,413002_2,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-413002:00273-OS-413002-004,URL,
193839209,413002.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-413002:00273-OS-413002-004,Document,
193831239,00273-OS-413002-005,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-413002,Folder,
193828943,413002_3,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-413002:00273-OS-413002-005,URL,
194967414,413002.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-413002:00273-OS-413002-005,Document,
195164700,00273-OS-413002-006,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-413002,Folder,
195160422,413002_4_RFI 1O 206.url,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-413002:00273-OS-413002-006,Document,
195846474,413002.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-413002:00273-OS-413002-006,Document,
195976027,00273-OS-413002-007,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-413002,Folder,
195972843,413002_8,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-413002:00273-OS-413002-007,URL,
195976032,413002_7,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-413002:00273-OS-413002-007,URL,
196065350,413002.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-413002:00273-OS-413002-007,Document,
184154897,00273-OM-413009,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts,Folder,413009
184158325,00273-OM-413009-000,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-413009,Folder,
184155225,Schedule A & B Tank~27d H20 Trucking - Commercial Terms - Schedule A.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-413009:00273-OM-413009-000,Document,
184155226,Tank'd Requisition Form.docx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-413009:00273-OM-413009-000,Document,
184155932,MSO 413009 925646 Alberta Ltd.DRAFT.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-413009:00273-OM-413009-000,Document,
184160036,Schedule A & B Tank~27d H20 Trucking - Commercial Terms - Schedule A.doc,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-413009:00273-OM-413009-000,Document,
184724926,MSO 413009 925646 Alberta Ltd.CVE.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-413009:00273-OM-413009-000,Document,
184755063,MSO 413009 925646 Alberta Ltd.EXECUTED.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-413009:00273-OM-413009-000,Document,
187783712,00273-OM-413009-001,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-413009,Folder,
187780900,Change Order Form .docx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-413009:00273-OM-413009-001,Document,
187786815,413009-001 Tankd CO DRAFT.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-413009:00273-OM-413009-001,Document,
184156852,00273-OM-413016,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts,Folder,413016
184151816,00273-OM-413016-000,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-413016,Folder,
184155951,MSO 413016 Industrial Paramedic Services Ltd.DRAFT.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-413016:00273-OM-413016-000,Document,
184157271,Schedule A - Table 1 Industrial Paramedic Services Ltd  - CL Schedule A Clinical Services Sco....pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-413016:00273-OM-413016-000,Document,
184157354,Schedule A - Table 1 Industrial Paramedic Services Ltd  - CL Schedule A Clinical Services Sco....docx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-413016:00273-OM-413016-000,Document,
184157754,IPS clinical Requisition Form.docx,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-413016:00273-OM-413016-000,Document,
184458600,MSO 413016 Industrial Paramedic Services Ltd..pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-413016:00273-OM-413016-000,Document,
184475032,MSO 413016 EXECUTED.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OM-413016:00273-OM-413016-000,Document,
184169006,00273-OS-413023,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts,Folder,413023
184168602,00273-OS-413023-000,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-413023,Folder,
184165616,413023.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-413023:00273-OS-413023-000,Document,
184168921,CJ and Backup Docs.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-413023:00273-OS-413023-000,Document,
184179107,13295 Req.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-413023:00273-OS-413023-000,Document,
192065775,Close Out,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-413023:00273-OS-413023-000,Folder,
192064787,Reconciliation,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-413023:00273-OS-413023-000:Close Out,Folder,
184204344,00273-OS-413023-001,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-413023,Folder,
184208430,413023.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-413023:00273-OS-413023-001,Document,
184916092,00273-OS-413023-002,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-413023,Folder,
184915000,413023_1 2501 RFI001,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-413023:00273-OS-413023-002,URL,
184963127,413023.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-413023:00273-OS-413023-002,Document,
186918729,00273-OS-413023-004,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-413023,Folder,
186918740,413023_5 2501-RFI-003,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-413023:00273-OS-413023-004,URL,
186921339,413023_6 2501-RFI-004,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-413023:00273-OS-413023-004,URL,
186922554,413023.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-413023:00273-OS-413023-004,Document,
186924259,413023_7 2501-RFI-005,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-413023:00273-OS-413023-004,URL,
186926258,413023_8 2501-RFI-006,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-413023:00273-OS-413023-004,URL,
186922459,00273-OS-413023-003,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-413023,Folder,
187246735,413023.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-413023:00273-OS-413023-003,Document,
187425527,00273-OS-413023-005,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-413023,Folder,
187424438,413023_15 2501-RFI-011,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-413023:00273-OS-413023-005,URL,
187424940,413023.pdf,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-413023:00273-OS-413023-005,Document,
187435836,00273-OS-413023-006,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-413023,Folder,
187441134,413023_9 2501-RFI-007,:Enterprise:Upstream Operations:Upstream Business Services:Supply Management:JDE Attachments:SCM-CCA-Contracts:00273-OS-413023:00273-OS-413023-006,URL,
